code,country,rdate,cliaa
BEL,Belgium,2011-06-01,100.8403
BEL,Belgium,2011-07-01,100.3552
BEL,Belgium,2011-08-01,99.73389
BEL,Belgium,2011-09-01,99.25592
BEL,Belgium,2011-10-01,98.92606
BEL,Belgium,2011-11-01,98.66586
BEL,Belgium,2011-12-01,98.75809
BEL,Belgium,2012-01-01,99.07536
BEL,Belgium,2012-02-01,99.50365
BEL,Belgium,2012-03-01,99.54871
BEL,Belgium,2012-04-01,99.32134
BEL,Belgium,2012-05-01,99.03394
BEL,Belgium,2012-06-01,98.8457
BEL,Belgium,2012-07-01,98.90178
BEL,Belgium,2012-08-01,98.9483
BEL,Belgium,2012-09-01,98.77305
BEL,Belgium,2012-10-01,98.59829
BEL,Belgium,2012-11-01,98.58746
BEL,Belgium,2012-12-01,98.79057
BEL,Belgium,2013-01-01,98.96411
BEL,Belgium,2013-02-01,99.07474
BEL,Belgium,2013-03-01,98.91555
BEL,Belgium,2013-04-01,98.75968
BEL,Belgium,2013-05-01,98.81261
BEL,Belgium,2013-06-01,99.04325
BEL,Belgium,2013-07-01,99.49404
BEL,Belgium,2013-08-01,99.89744
BEL,Belgium,2013-09-01,99.98927
BEL,Belgium,2013-10-01,99.98417
BEL,Belgium,2013-11-01,100.2354
BEL,Belgium,2013-12-01,100.5138
BEL,Belgium,2014-01-01,100.8459
BEL,Belgium,2014-02-01,101.1206
BEL,Belgium,2014-03-01,101.0436
BEL,Belgium,2014-04-01,100.6842
BEL,Belgium,2014-05-01,100.2849
BEL,Belgium,2014-06-01,100.0476
BEL,Belgium,2014-07-01,100.0174
BEL,Belgium,2014-08-01,100.0903
BEL,Belgium,2014-09-01,100.1007
BEL,Belgium,2014-10-01,100.0545
BEL,Belgium,2014-11-01,99.92728
BEL,Belgium,2014-12-01,99.80627
BEL,Belgium,2015-01-01,99.92197
BEL,Belgium,2015-02-01,100.196
BEL,Belgium,2015-03-01,100.4121
BEL,Belgium,2015-04-01,100.5723
BEL,Belgium,2015-05-01,100.7193
BEL,Belgium,2015-06-01,100.7761
BEL,Belgium,2015-07-01,100.7235
BEL,Belgium,2015-08-01,100.6396
BEL,Belgium,2015-09-01,100.484
BEL,Belgium,2015-10-01,100.4691
BEL,Belgium,2015-11-01,100.5274
BEL,Belgium,2015-12-01,100.4984
BEL,Belgium,2016-01-01,100.2425
BEL,Belgium,2016-02-01,100.1284
BEL,Belgium,2016-03-01,100.3336
BEL,Belgium,2016-04-01,100.6338
BEL,Belgium,2016-05-01,100.905
BEL,Belgium,2016-06-01,101.2046
BEL,Belgium,2016-07-01,101.1189
BEL,Belgium,2016-08-01,100.8765
BEL,Belgium,2016-09-01,100.7276
BEL,Belgium,2016-10-01,100.7087
BEL,Belgium,2016-11-01,100.8681
BEL,Belgium,2016-12-01,101.1316
BEL,Belgium,2017-01-01,101.1621
BEL,Belgium,2017-02-01,101.1284
BEL,Belgium,2017-03-01,101.2345
BEL,Belgium,2017-04-01,101.3337
BEL,Belgium,2017-05-01,101.2425
BEL,Belgium,2017-06-01,101.0041
BEL,Belgium,2017-07-01,100.7126
BEL,Belgium,2017-08-01,100.6366
BEL,Belgium,2017-09-01,100.7657
BEL,Belgium,2017-10-01,101.0774
BEL,Belgium,2017-11-01,101.37
BEL,Belgium,2017-12-01,101.5046
BEL,Belgium,2018-01-01,101.6667
BEL,Belgium,2018-02-01,101.7157
BEL,Belgium,2018-03-01,101.615
BEL,Belgium,2018-04-01,101.4981
BEL,Belgium,2018-05-01,101.4437
BEL,Belgium,2018-06-01,101.4215
BEL,Belgium,2018-07-01,101.4034
BEL,Belgium,2018-08-01,101.5196
BEL,Belgium,2018-09-01,101.4651
BEL,Belgium,2018-10-01,101.2245
BEL,Belgium,2018-11-01,101.0692
BEL,Belgium,2018-12-01,100.976
BEL,Belgium,2019-01-01,101.0504
BEL,Belgium,2019-02-01,101.0656
BEL,Belgium,2019-03-01,100.9229
BEL,Belgium,2019-04-01,100.5602
BEL,Belgium,2019-05-01,100.2284
BEL,Belgium,2019-06-01,99.9182
BEL,Belgium,2019-07-01,99.71068
BEL,Belgium,2019-08-01,99.57185
BEL,Belgium,2019-09-01,99.56018
BEL,Belgium,2019-10-01,99.71698
BEL,Belgium,2019-11-01,99.96354
BEL,Belgium,2019-12-01,100.2691
BEL,Belgium,2020-01-01,100.5569
BEL,Belgium,2020-02-01,100.2462
BEL,Belgium,2020-03-01,98.95774
BEL,Belgium,2020-04-01,96.97698
BEL,Belgium,2020-05-01,95.95065
BEL,Belgium,2020-06-01,96.22513
BEL,Belgium,2020-07-01,97.39517
BEL,Belgium,2020-08-01,98.6217
BEL,Belgium,2020-09-01,99.58224
BEL,Belgium,2020-10-01,100.1805
BEL,Belgium,2020-11-01,100.6367
BEL,Belgium,2020-12-01,101.1182
BEL,Belgium,2021-01-01,101.532
BEL,Belgium,2021-02-01,101.8451
BEL,Belgium,2021-03-01,102.1492
BEL,Belgium,2021-04-01,102.3659
BEL,Belgium,2021-05-01,102.4586
BEL,Belgium,2021-06-01,102.6555
BEL,Belgium,2021-07-01,102.6687
BEL,Belgium,2021-08-01,102.5101
BEL,Belgium,2021-09-01,102.3826
BEL,Belgium,2021-10-01,102.4565
BEL,Belgium,2021-11-01,102.6153
BEL,Belgium,2021-12-01,102.5344
BEL,Belgium,2022-01-01,102.1334
BEL,Belgium,2022-02-01,101.6001
BEL,Belgium,2022-03-01,101.1608
BEL,Belgium,2022-04-01,101.0212
BEL,Belgium,2022-05-01,100.7938
BEL,Belgium,2022-06-01,100.4205
BEL,Belgium,2022-07-01,100.0365
BEL,Belgium,2022-08-01,99.42738
BEL,Belgium,2022-09-01,98.62295
CAN,Canada,1999-08-01,100.9768
CAN,Canada,1999-09-01,101.1617
CAN,Canada,1999-10-01,101.3607
CAN,Canada,1999-11-01,101.606
CAN,Canada,1999-12-01,101.8979
CAN,Canada,2000-01-01,102.2416
CAN,Canada,2000-02-01,102.6374
CAN,Canada,2000-03-01,103.0191
CAN,Canada,2000-04-01,103.2811
CAN,Canada,2000-05-01,103.3198
CAN,Canada,2000-06-01,103.1952
CAN,Canada,2000-07-01,102.9505
CAN,Canada,2000-08-01,102.596
CAN,Canada,2000-09-01,102.2129
CAN,Canada,2000-10-01,101.8842
CAN,Canada,2000-11-01,101.6554
CAN,Canada,2000-12-01,101.4395
CAN,Canada,2001-01-01,101.105
CAN,Canada,2001-02-01,100.5508
CAN,Canada,2001-03-01,99.89973
CAN,Canada,2001-04-01,99.31915
CAN,Canada,2001-05-01,98.93868
CAN,Canada,2001-06-01,98.6975
CAN,Canada,2001-07-01,98.52722
CAN,Canada,2001-08-01,98.39572
CAN,Canada,2001-09-01,98.27991
CAN,Canada,2001-10-01,98.18439
CAN,Canada,2001-11-01,98.14455
CAN,Canada,2001-12-01,98.20908
CAN,Canada,2002-01-01,98.47995
CAN,Canada,2002-02-01,99.04784
CAN,Canada,2002-03-01,99.72127
CAN,Canada,2002-04-01,100.2485
CAN,Canada,2002-05-01,100.4339
CAN,Canada,2002-06-01,100.4006
CAN,Canada,2002-07-01,100.2922
CAN,Canada,2002-08-01,100.1933
CAN,Canada,2002-09-01,100.1247
CAN,Canada,2002-10-01,100.0867
CAN,Canada,2002-11-01,100.0704
CAN,Canada,2002-12-01,100.0399
CAN,Canada,2003-01-01,99.94822
CAN,Canada,2003-02-01,99.76794
CAN,Canada,2003-03-01,99.58298
CAN,Canada,2003-04-01,99.51483
CAN,Canada,2003-05-01,99.65381
CAN,Canada,2003-06-01,99.87325
CAN,Canada,2003-07-01,100.0008
CAN,Canada,2003-08-01,99.90939
CAN,Canada,2003-09-01,99.69973
CAN,Canada,2003-10-01,99.50984
CAN,Canada,2003-11-01,99.44257
CAN,Canada,2003-12-01,99.47342
CAN,Canada,2004-01-01,99.57423
CAN,Canada,2004-02-01,99.73873
CAN,Canada,2004-03-01,99.93819
CAN,Canada,2004-04-01,100.1543
CAN,Canada,2004-05-01,100.3773
CAN,Canada,2004-06-01,100.5871
CAN,Canada,2004-07-01,100.756
CAN,Canada,2004-08-01,100.8647
CAN,Canada,2004-09-01,100.9589
CAN,Canada,2004-10-01,101.0971
CAN,Canada,2004-11-01,101.3127
CAN,Canada,2004-12-01,101.5323
CAN,Canada,2005-01-01,101.6422
CAN,Canada,2005-02-01,101.551
CAN,Canada,2005-03-01,101.3615
CAN,Canada,2005-04-01,101.2083
CAN,Canada,2005-05-01,101.1934
CAN,Canada,2005-06-01,101.2853
CAN,Canada,2005-07-01,101.4468
CAN,Canada,2005-08-01,101.6559
CAN,Canada,2005-09-01,101.8576
CAN,Canada,2005-10-01,101.9797
CAN,Canada,2005-11-01,101.9573
CAN,Canada,2005-12-01,101.836
CAN,Canada,2006-01-01,101.6537
CAN,Canada,2006-02-01,101.4203
CAN,Canada,2006-03-01,101.1596
CAN,Canada,2006-04-01,100.8883
CAN,Canada,2006-05-01,100.6232
CAN,Canada,2006-06-01,100.3982
CAN,Canada,2006-07-01,100.2763
CAN,Canada,2006-08-01,100.3198
CAN,Canada,2006-09-01,100.4589
CAN,Canada,2006-10-01,100.6176
CAN,Canada,2006-11-01,100.7432
CAN,Canada,2006-12-01,100.8176
CAN,Canada,2007-01-01,100.8155
CAN,Canada,2007-02-01,100.7153
CAN,Canada,2007-03-01,100.5858
CAN,Canada,2007-04-01,100.5167
CAN,Canada,2007-05-01,100.5791
CAN,Canada,2007-06-01,100.7254
CAN,Canada,2007-07-01,100.8961
CAN,Canada,2007-08-01,101.0428
CAN,Canada,2007-09-01,101.1269
CAN,Canada,2007-10-01,101.0851
CAN,Canada,2007-11-01,100.859
CAN,Canada,2007-12-01,100.5491
CAN,Canada,2008-01-01,100.2744
CAN,Canada,2008-02-01,100.1155
CAN,Canada,2008-03-01,100.023
CAN,Canada,2008-04-01,99.91934
CAN,Canada,2008-05-01,99.73546
CAN,Canada,2008-06-01,99.45773
CAN,Canada,2008-07-01,99.05805
CAN,Canada,2008-08-01,98.51772
CAN,Canada,2008-09-01,97.9732
CAN,Canada,2008-10-01,97.60775
CAN,Canada,2008-11-01,97.54713
CAN,Canada,2008-12-01,97.57629
CAN,Canada,2009-01-01,97.39743
CAN,Canada,2009-02-01,96.79833
CAN,Canada,2009-03-01,96.0286
CAN,Canada,2009-04-01,95.4398
CAN,Canada,2009-05-01,95.29606
CAN,Canada,2009-06-01,95.40384
CAN,Canada,2009-07-01,95.50957
CAN,Canada,2009-08-01,95.44571
CAN,Canada,2009-09-01,95.27888
CAN,Canada,2009-10-01,95.14811
CAN,Canada,2009-11-01,95.20593
CAN,Canada,2009-12-01,95.52357
CAN,Canada,2010-01-01,96.25871
CAN,Canada,2010-02-01,97.56358
CAN,Canada,2010-03-01,99.07542
CAN,Canada,2010-04-01,100.3323
CAN,Canada,2010-05-01,100.982
CAN,Canada,2010-06-01,101.2455
CAN,Canada,2010-07-01,101.3804
CAN,Canada,2010-08-01,101.5301
CAN,Canada,2010-09-01,101.702
CAN,Canada,2010-10-01,101.843
CAN,Canada,2010-11-01,101.8936
CAN,Canada,2010-12-01,101.8727
CAN,Canada,2011-01-01,101.7982
CAN,Canada,2011-02-01,101.6803
CAN,Canada,2011-03-01,101.5676
CAN,Canada,2011-04-01,101.5238
CAN,Canada,2011-05-01,101.5996
CAN,Canada,2011-06-01,101.735
CAN,Canada,2011-07-01,101.8536
CAN,Canada,2011-08-01,101.8953
CAN,Canada,2011-09-01,101.8681
CAN,Canada,2011-10-01,101.7772
CAN,Canada,2011-11-01,101.6249
CAN,Canada,2011-12-01,101.4724
CAN,Canada,2012-01-01,101.3953
CAN,Canada,2012-02-01,101.4384
CAN,Canada,2012-03-01,101.4956
CAN,Canada,2012-04-01,101.4073
CAN,Canada,2012-05-01,101.045
CAN,Canada,2012-06-01,100.5396
CAN,Canada,2012-07-01,100.0525
CAN,Canada,2012-08-01,99.6878
CAN,Canada,2012-09-01,99.38728
CAN,Canada,2012-10-01,99.06957
CAN,Canada,2012-11-01,98.70495
CAN,Canada,2012-12-01,98.40733
CAN,Canada,2013-01-01,98.37582
CAN,Canada,2013-02-01,98.76927
CAN,Canada,2013-03-01,99.31458
CAN,Canada,2013-04-01,99.64671
CAN,Canada,2013-05-01,99.49673
CAN,Canada,2013-06-01,99.09312
CAN,Canada,2013-07-01,98.74757
CAN,Canada,2013-08-01,98.69444
CAN,Canada,2013-09-01,98.87213
CAN,Canada,2013-10-01,99.20198
CAN,Canada,2013-11-01,99.63612
CAN,Canada,2013-12-01,100.0534
CAN,Canada,2014-01-01,100.3045
CAN,Canada,2014-02-01,100.2748
CAN,Canada,2014-03-01,100.1119
CAN,Canada,2014-04-01,100.0022
CAN,Canada,2014-05-01,100.0798
CAN,Canada,2014-06-01,100.2819
CAN,Canada,2014-07-01,100.5258
CAN,Canada,2014-08-01,100.7598
CAN,Canada,2014-09-01,100.974
CAN,Canada,2014-10-01,101.1631
CAN,Canada,2014-11-01,101.31
CAN,Canada,2014-12-01,101.3938
CAN,Canada,2015-01-01,101.3564
CAN,Canada,2015-02-01,101.1306
CAN,Canada,2015-03-01,100.7913
CAN,Canada,2015-04-01,100.4138
CAN,Canada,2015-05-01,100.0469
CAN,Canada,2015-06-01,99.72356
CAN,Canada,2015-07-01,99.48915
CAN,Canada,2015-08-01,99.3866
CAN,Canada,2015-09-01,99.3521
CAN,Canada,2015-10-01,99.31778
CAN,Canada,2015-11-01,99.24616
CAN,Canada,2015-12-01,99.16447
CAN,Canada,2016-01-01,99.12343
CAN,Canada,2016-02-01,99.16614
CAN,Canada,2016-03-01,99.25628
CAN,Canada,2016-04-01,99.34821
CAN,Canada,2016-05-01,99.40971
CAN,Canada,2016-06-01,99.4428
CAN,Canada,2016-07-01,99.45055
CAN,Canada,2016-08-01,99.43207
CAN,Canada,2016-09-01,99.40311
CAN,Canada,2016-10-01,99.38622
CAN,Canada,2016-11-01,99.41154
CAN,Canada,2016-12-01,99.50555
CAN,Canada,2017-01-01,99.72202
CAN,Canada,2017-02-01,100.1046
CAN,Canada,2017-03-01,100.5265
CAN,Canada,2017-04-01,100.816
CAN,Canada,2017-05-01,100.8421
CAN,Canada,2017-06-01,100.7327
CAN,Canada,2017-07-01,100.6512
CAN,Canada,2017-08-01,100.7084
CAN,Canada,2017-09-01,100.8463
CAN,Canada,2017-10-01,100.979
CAN,Canada,2017-11-01,101.0513
CAN,Canada,2017-12-01,101.1042
CAN,Canada,2018-01-01,101.2023
CAN,Canada,2018-02-01,101.3809
CAN,Canada,2018-03-01,101.5478
CAN,Canada,2018-04-01,101.5588
CAN,Canada,2018-05-01,101.3047
CAN,Canada,2018-06-01,100.9537
CAN,Canada,2018-07-01,100.7267
CAN,Canada,2018-08-01,100.7681
CAN,Canada,2018-09-01,100.8936
CAN,Canada,2018-10-01,100.8308
CAN,Canada,2018-11-01,100.3758
CAN,Canada,2018-12-01,99.73804
CAN,Canada,2019-01-01,99.20541
CAN,Canada,2019-02-01,98.99249
CAN,Canada,2019-03-01,98.98309
CAN,Canada,2019-04-01,99.02798
CAN,Canada,2019-05-01,99.03882
CAN,Canada,2019-06-01,99.02792
CAN,Canada,2019-07-01,99.04102
CAN,Canada,2019-08-01,99.11171
CAN,Canada,2019-09-01,99.19192
CAN,Canada,2019-10-01,99.19411
CAN,Canada,2019-11-01,99.02387
CAN,Canada,2019-12-01,98.69051
CAN,Canada,2020-01-01,98.16711
CAN,Canada,2020-02-01,97.41351
CAN,Canada,2020-03-01,96.58948
CAN,Canada,2020-04-01,95.90565
CAN,Canada,2020-05-01,95.54495
CAN,Canada,2020-06-01,95.44376
CAN,Canada,2020-07-01,95.56801
CAN,Canada,2020-08-01,95.92973
CAN,Canada,2020-09-01,96.3782
CAN,Canada,2020-10-01,96.746
CAN,Canada,2020-11-01,96.90819
CAN,Canada,2020-12-01,96.92227
CAN,Canada,2021-01-01,96.86605
CAN,Canada,2021-02-01,96.82347
CAN,Canada,2021-03-01,96.94091
CAN,Canada,2021-04-01,97.46971
CAN,Canada,2021-05-01,98.64877
CAN,Canada,2021-06-01,100.1757
CAN,Canada,2021-07-01,101.6921
CAN,Canada,2021-08-01,102.9207
CAN,Canada,2021-09-01,103.8134
CAN,Canada,2021-10-01,104.2531
CAN,Canada,2021-11-01,104.0924
CAN,Canada,2021-12-01,103.6445
CAN,Canada,2022-01-01,103.2517
CAN,Canada,2022-02-01,103.1404
CAN,Canada,2022-03-01,103.2223
CAN,Canada,2022-04-01,103.3742
CZE,Czech Republic,1999-08-01,99.03115
CZE,Czech Republic,1999-09-01,100.476
CZE,Czech Republic,1999-10-01,101.4303
CZE,Czech Republic,1999-11-01,102.1712
CZE,Czech Republic,1999-12-01,102.3951
CZE,Czech Republic,2000-01-01,102.2168
CZE,Czech Republic,2000-02-01,102.289
CZE,Czech Republic,2000-03-01,102.6924
CZE,Czech Republic,2000-04-01,103.2493
CZE,Czech Republic,2000-05-01,104.152
CZE,Czech Republic,2000-06-01,104.6323
CZE,Czech Republic,2000-07-01,104.1423
CZE,Czech Republic,2000-08-01,103.4857
CZE,Czech Republic,2000-09-01,103.3523
CZE,Czech Republic,2000-10-01,102.956
CZE,Czech Republic,2000-11-01,102.3372
CZE,Czech Republic,2000-12-01,101.7717
CZE,Czech Republic,2001-01-01,101.6369
CZE,Czech Republic,2001-02-01,101.5173
CZE,Czech Republic,2001-03-01,101.5847
CZE,Czech Republic,2001-04-01,101.4509
CZE,Czech Republic,2001-05-01,101.0449
CZE,Czech Republic,2001-06-01,100.6396
CZE,Czech Republic,2001-07-01,100.6779
CZE,Czech Republic,2001-08-01,100.7598
CZE,Czech Republic,2001-09-01,100.2919
CZE,Czech Republic,2001-10-01,99.37234
CZE,Czech Republic,2001-11-01,98.97889
CZE,Czech Republic,2001-12-01,99.39705
CZE,Czech Republic,2002-01-01,99.96902
CZE,Czech Republic,2002-02-01,100.1147
CZE,Czech Republic,2002-03-01,100.2851
CZE,Czech Republic,2002-04-01,100.2266
CZE,Czech Republic,2002-05-01,100.2502
CZE,Czech Republic,2002-06-01,100.3664
CZE,Czech Republic,2002-07-01,100.4546
CZE,Czech Republic,2002-08-01,100.4906
CZE,Czech Republic,2002-09-01,100.4588
CZE,Czech Republic,2002-10-01,100.4878
CZE,Czech Republic,2002-11-01,100.4307
CZE,Czech Republic,2002-12-01,100.5457
CZE,Czech Republic,2003-01-01,100.844
CZE,Czech Republic,2003-02-01,101.0819
CZE,Czech Republic,2003-03-01,101.2364
CZE,Czech Republic,2003-04-01,101.2883
CZE,Czech Republic,2003-05-01,101.0466
CZE,Czech Republic,2003-06-01,100.6334
CZE,Czech Republic,2003-07-01,100.2527
CZE,Czech Republic,2003-08-01,100.0888
CZE,Czech Republic,2003-09-01,100.3213
CZE,Czech Republic,2003-10-01,100.9669
CZE,Czech Republic,2003-11-01,101.5823
CZE,Czech Republic,2003-12-01,101.7143
CZE,Czech Republic,2004-01-01,101.638
CZE,Czech Republic,2004-02-01,101.5582
CZE,Czech Republic,2004-03-01,101.6004
CZE,Czech Republic,2004-04-01,101.6969
CZE,Czech Republic,2004-05-01,101.8243
CZE,Czech Republic,2004-06-01,102.0565
CZE,Czech Republic,2004-07-01,102.1161
CZE,Czech Republic,2004-08-01,102.1941
CZE,Czech Republic,2004-09-01,102.3967
CZE,Czech Republic,2004-10-01,102.5378
CZE,Czech Republic,2004-11-01,102.7104
CZE,Czech Republic,2004-12-01,102.6723
CZE,Czech Republic,2005-01-01,102.3185
CZE,Czech Republic,2005-02-01,101.8047
CZE,Czech Republic,2005-03-01,101.343
CZE,Czech Republic,2005-04-01,101.1572
CZE,Czech Republic,2005-05-01,101.2567
CZE,Czech Republic,2005-06-01,101.3648
CZE,Czech Republic,2005-07-01,101.4636
CZE,Czech Republic,2005-08-01,101.407
CZE,Czech Republic,2005-09-01,101.5084
CZE,Czech Republic,2005-10-01,101.825
CZE,Czech Republic,2005-11-01,102.0556
CZE,Czech Republic,2005-12-01,102.2343
CZE,Czech Republic,2006-01-01,102.2415
CZE,Czech Republic,2006-02-01,102.1194
CZE,Czech Republic,2006-03-01,102.0654
CZE,Czech Republic,2006-04-01,102.0377
CZE,Czech Republic,2006-05-01,102.1322
CZE,Czech Republic,2006-06-01,102.2878
CZE,Czech Republic,2006-07-01,102.5141
CZE,Czech Republic,2006-08-01,102.6713
CZE,Czech Republic,2006-09-01,102.7382
CZE,Czech Republic,2006-10-01,103.0198
CZE,Czech Republic,2006-11-01,103.3288
CZE,Czech Republic,2006-12-01,103.4341
CZE,Czech Republic,2007-01-01,103.2892
CZE,Czech Republic,2007-02-01,103.1416
CZE,Czech Republic,2007-03-01,103.1619
CZE,Czech Republic,2007-04-01,103.2266
CZE,Czech Republic,2007-05-01,103.3916
CZE,Czech Republic,2007-06-01,103.4409
CZE,Czech Republic,2007-07-01,103.3875
CZE,Czech Republic,2007-08-01,103.3167
CZE,Czech Republic,2007-09-01,103.311
CZE,Czech Republic,2007-10-01,103.477
CZE,Czech Republic,2007-11-01,103.6085
CZE,Czech Republic,2007-12-01,103.707
CZE,Czech Republic,2008-01-01,103.5931
CZE,Czech Republic,2008-02-01,103.2155
CZE,Czech Republic,2008-03-01,102.7656
CZE,Czech Republic,2008-04-01,102.4099
CZE,Czech Republic,2008-05-01,101.9888
CZE,Czech Republic,2008-06-01,101.5224
CZE,Czech Republic,2008-07-01,100.9652
CZE,Czech Republic,2008-08-01,100.1149
CZE,Czech Republic,2008-09-01,98.84675
CZE,Czech Republic,2008-10-01,97.34099
CZE,Czech Republic,2008-11-01,95.74006
CZE,Czech Republic,2008-12-01,94.08618
CZE,Czech Republic,2009-01-01,93.14899
CZE,Czech Republic,2009-02-01,92.90022
CZE,Czech Republic,2009-03-01,93.55825
CZE,Czech Republic,2009-04-01,94.63404
CZE,Czech Republic,2009-05-01,95.60485
CZE,Czech Republic,2009-06-01,96.38509
CZE,Czech Republic,2009-07-01,96.82809
CZE,Czech Republic,2009-08-01,97.0629
CZE,Czech Republic,2009-09-01,97.11569
CZE,Czech Republic,2009-10-01,96.93277
CZE,Czech Republic,2009-11-01,96.99363
CZE,Czech Republic,2009-12-01,97.44137
CZE,Czech Republic,2010-01-01,98.06475
CZE,Czech Republic,2010-02-01,98.66678
CZE,Czech Republic,2010-03-01,99.23607
CZE,Czech Republic,2010-04-01,100.0537
CZE,Czech Republic,2010-05-01,100.6944
CZE,Czech Republic,2010-06-01,101.0776
CZE,Czech Republic,2010-07-01,101.2993
CZE,Czech Republic,2010-08-01,101.2492
CZE,Czech Republic,2010-09-01,101.0975
CZE,Czech Republic,2010-10-01,101.1948
CZE,Czech Republic,2010-11-01,101.6437
CZE,Czech Republic,2010-12-01,102.159
CZE,Czech Republic,2011-01-01,102.1978
CZE,Czech Republic,2011-02-01,101.7343
CZE,Czech Republic,2011-03-01,101.2629
CZE,Czech Republic,2011-04-01,100.952
CZE,Czech Republic,2011-05-01,100.707
CZE,Czech Republic,2011-06-01,100.6316
CZE,Czech Republic,2011-07-01,100.6287
CZE,Czech Republic,2011-08-01,100.5181
CZE,Czech Republic,2011-09-01,100.2976
CZE,Czech Republic,2011-10-01,100.1248
CZE,Czech Republic,2011-11-01,99.84998
CZE,Czech Republic,2011-12-01,99.59705
CZE,Czech Republic,2012-01-01,99.54443
CZE,Czech Republic,2012-02-01,99.57642
CZE,Czech Republic,2012-03-01,99.6581
CZE,Czech Republic,2012-04-01,99.60991
CZE,Czech Republic,2012-05-01,99.39124
CZE,Czech Republic,2012-06-01,99.04118
CZE,Czech Republic,2012-07-01,98.66088
CZE,Czech Republic,2012-08-01,98.37698
CZE,Czech Republic,2012-09-01,98.09898
CZE,Czech Republic,2012-10-01,97.80308
CZE,Czech Republic,2012-11-01,97.63837
CZE,Czech Republic,2012-12-01,97.83606
CZE,Czech Republic,2013-01-01,98.01498
CZE,Czech Republic,2013-02-01,98.14384
CZE,Czech Republic,2013-03-01,98.14746
CZE,Czech Republic,2013-04-01,98.18615
CZE,Czech Republic,2013-05-01,98.24384
CZE,Czech Republic,2013-06-01,98.36875
CZE,Czech Republic,2013-07-01,98.63707
CZE,Czech Republic,2013-08-01,98.94221
CZE,Czech Republic,2013-09-01,99.32793
CZE,Czech Republic,2013-10-01,99.79055
CZE,Czech Republic,2013-11-01,100.1296
CZE,Czech Republic,2013-12-01,100.1726
CZE,Czech Republic,2014-01-01,100.1233
CZE,Czech Republic,2014-02-01,100.1749
CZE,Czech Republic,2014-03-01,100.302
CZE,Czech Republic,2014-04-01,100.4232
CZE,Czech Republic,2014-05-01,100.4466
CZE,Czech Republic,2014-06-01,100.3625
CZE,Czech Republic,2014-07-01,100.3069
CZE,Czech Republic,2014-08-01,100.344
CZE,Czech Republic,2014-09-01,100.3721
CZE,Czech Republic,2014-10-01,100.3221
CZE,Czech Republic,2014-11-01,100.2806
CZE,Czech Republic,2014-12-01,100.3242
CZE,Czech Republic,2015-01-01,100.3685
CZE,Czech Republic,2015-02-01,100.4892
CZE,Czech Republic,2015-03-01,100.7275
CZE,Czech Republic,2015-04-01,100.8837
CZE,Czech Republic,2015-05-01,100.9443
CZE,Czech Republic,2015-06-01,100.9481
CZE,Czech Republic,2015-07-01,100.8388
CZE,Czech Republic,2015-08-01,100.6119
CZE,Czech Republic,2015-09-01,100.3816
CZE,Czech Republic,2015-10-01,100.1554
CZE,Czech Republic,2015-11-01,100.0871
CZE,Czech Republic,2015-12-01,100.2512
CZE,Czech Republic,2016-01-01,100.4965
CZE,Czech Republic,2016-02-01,100.5612
CZE,Czech Republic,2016-03-01,100.5797
CZE,Czech Republic,2016-04-01,100.6739
CZE,Czech Republic,2016-05-01,100.6987
CZE,Czech Republic,2016-06-01,100.7276
CZE,Czech Republic,2016-07-01,100.8564
CZE,Czech Republic,2016-08-01,100.9801
CZE,Czech Republic,2016-09-01,101.0089
CZE,Czech Republic,2016-10-01,101.023
CZE,Czech Republic,2016-11-01,101.115
CZE,Czech Republic,2016-12-01,101.1183
CZE,Czech Republic,2017-01-01,100.9446
CZE,Czech Republic,2017-02-01,100.731
CZE,Czech Republic,2017-03-01,100.5624
CZE,Czech Republic,2017-04-01,100.4489
CZE,Czech Republic,2017-05-01,100.3871
CZE,Czech Republic,2017-06-01,100.4305
CZE,Czech Republic,2017-07-01,100.5368
CZE,Czech Republic,2017-08-01,100.739
CZE,Czech Republic,2017-09-01,100.9748
CZE,Czech Republic,2017-10-01,101.1634
CZE,Czech Republic,2017-11-01,101.0775
CZE,Czech Republic,2017-12-01,100.8633
CZE,Czech Republic,2018-01-01,100.6753
CZE,Czech Republic,2018-02-01,100.6756
CZE,Czech Republic,2018-03-01,100.8787
CZE,Czech Republic,2018-04-01,100.9358
CZE,Czech Republic,2018-05-01,100.7267
CZE,Czech Republic,2018-06-01,100.4103
CZE,Czech Republic,2018-07-01,100.0533
CZE,Czech Republic,2018-08-01,99.99023
CZE,Czech Republic,2018-09-01,100.1701
CZE,Czech Republic,2018-10-01,100.3272
CZE,Czech Republic,2018-11-01,100.3172
CZE,Czech Republic,2018-12-01,100.1739
CZE,Czech Republic,2019-01-01,100.013
CZE,Czech Republic,2019-02-01,99.89501
CZE,Czech Republic,2019-03-01,99.83664
CZE,Czech Republic,2019-04-01,99.58464
CZE,Czech Republic,2019-05-01,99.2328
CZE,Czech Republic,2019-06-01,98.93695
CZE,Czech Republic,2019-07-01,98.83711
CZE,Czech Republic,2019-08-01,98.96674
CZE,Czech Republic,2019-09-01,99.18071
CZE,Czech Republic,2019-10-01,99.15454
CZE,Czech Republic,2019-11-01,99.02972
CZE,Czech Republic,2019-12-01,98.9028
CZE,Czech Republic,2020-01-01,98.56358
